x	y	data
5.0	4.0	0.0
6.0	4.0	0.0
7.0	4.0	0.0
8.0	4.0	0.0
9.0	4.0	0.0
10.0	4.0	0.0
11.0	4.0	0.0
12.0	4.0	0.0
13.0	4.0	0.0
14.0	4.0	0.0
15.0	4.0	0.0
16.0	4.0	0.0
17.0	4.0	0.0
18.0	4.0	0.0
19.0	4.0	0.0
20.0	4.0	0.0
21.0	4.0	0.0
22.0	4.0	0.0
23.0	4.0	0.0
24.0	4.0	0.0
25.0	4.0	0.0
26.0	4.0	0.0
27.0	4.0	0.0
28.0	4.0	0.0
1.0	5.0	0.0
2.0	5.0	0.0
3.0	5.0	0.0
4.0	5.0	0.0
5.0	5.0	0.0
6.0	5.0	0.0
7.0	5.0	0.0
8.0	5.0	0.0
9.0	5.0	0.0
10.0	5.0	0.0
11.0	5.0	0.0
12.0	5.0	0.0
13.0	5.0	0.0
14.0	5.0	0.0
15.0	5.0	0.0
16.0	5.0	0.0
17.0	5.0	0.0
18.0	5.0	0.0
19.0	5.0	0.0
20.0	5.0	0.0
21.0	5.0	0.0
22.0	5.0	0.0
23.0	5.0	0.0
24.0	5.0	0.0
25.0	5.0	0.0
26.0	5.0	0.0
27.0	5.0	0.0
28.0	5.0	0.0
1.0	6.0	0.0
2.0	6.0	0.0
3.0	6.0	0.0
4.0	6.0	0.0
5.0	6.0	0.0
6.0	6.0	0.0
7.0	6.0	0.0
8.0	6.0	0.0
9.0	6.0	0.0
10.0	6.0	0.0
11.0	6.0	0.0
12.0	6.0	0.0
13.0	6.0	0.0
14.0	6.0	0.0
15.0	6.0	0.0
16.0	6.0	0.0
17.0	6.0	0.0
18.0	6.0	0.0
19.0	6.0	0.0
20.0	6.0	0.0
21.0	6.0	0.0
22.0	6.0	0.0
23.0	6.0	0.0
24.0	6.0	0.0
25.0	6.0	0.0
26.0	6.0	0.0
27.0	6.0	0.0
28.0	6.0	0.0
1.0	7.0	0.0
2.0	7.0	0.0
3.0	7.0	0.0
4.0	7.0	0.0
5.0	7.0	0.0
6.0	7.0	0.0
7.0	7.0	0.0
8.0	7.0	0.0
9.0	7.0	0.0
10.0	7.0	0.0
11.0	7.0	0.0
12.0	7.0	0.0
13.0	7.0	0.0
14.0	7.0	0.0
15.0	7.0	0.0
16.0	7.0	0.0
17.0	7.0	0.0
18.0	7.0	0.0
19.0	7.0	0.0
20.0	7.0	0.0
21.0	7.0	0.0
22.0	7.0	0.0
23.0	7.0	0.0
24.0	7.0	0.0
25.0	7.0	0.0
26.0	7.0	0.0
27.0	7.0	0.0
28.0	7.0	0.0
1.0	8.0	0.0
2.0	8.0	0.0
3.0	8.0	0.0
4.0	8.0	0.0
5.0	8.0	0.0
6.0	8.0	0.0
7.0	8.0	0.0
8.0	8.0	0.0
9.0	8.0	0.0
10.0	8.0	0.0
11.0	8.0	0.0
12.0	8.0	0.0
13.0	8.0	0.0
14.0	8.0	0.0
15.0	8.0	0.0
16.0	8.0	0.0
17.0	8.0	0.0
18.0	8.0	0.0
19.0	8.0	0.0
20.0	8.0	0.0
21.0	8.0	0.0
22.0	8.0	0.0
23.0	8.0	0.0
24.0	8.0	0.0
25.0	8.0	0.0
26.0	8.0	0.0
27.0	8.0	0.0
28.0	8.0	0.0
1.0	9.0	0.0
2.0	9.0	0.0
3.0	9.0	0.0
4.0	9.0	0.0
5.0	9.0	0.0
6.0	9.0	0.0
7.0	9.0	0.0
8.0	9.0	0.0
9.0	9.0	-371.727358691328
10.0	9.0	0.0
11.0	9.0	0.0
12.0	9.0	-342.9714492379187
13.0	9.0	-79.31400437919922
14.0	9.0	0.0
15.0	9.0	0.0
16.0	9.0	0.0
17.0	9.0	0.0
18.0	9.0	0.0
19.0	9.0	0.0
20.0	9.0	334.9150022392898
21.0	9.0	0.0
22.0	9.0	0.0
23.0	9.0	0.0
24.0	9.0	0.0
25.0	9.0	0.0
26.0	9.0	0.0
27.0	9.0	0.0
28.0	9.0	0.0
1.0	10.0	0.0
2.0	10.0	0.0
3.0	10.0	0.0
4.0	10.0	0.0
5.0	10.0	0.0
6.0	10.0	0.0
7.0	10.0	-288.08371246358985
8.0	10.0	0.0
9.0	10.0	0.0
10.0	10.0	0.0
11.0	10.0	-123.94194293990766
12.0	10.0	-303.55908769389475
13.0	10.0	0.0
14.0	10.0	0.0
15.0	10.0	0.0
16.0	10.0	0.0
17.0	10.0	0.0
18.0	10.0	0.0
19.0	10.0	0.0
20.0	10.0	0.0
21.0	10.0	0.0
22.0	10.0	0.0
23.0	10.0	0.0
24.0	10.0	0.0
25.0	10.0	0.0
26.0	10.0	0.0
27.0	10.0	0.0
28.0	10.0	0.0
1.0	11.0	0.0
2.0	11.0	0.0
3.0	11.0	0.0
4.0	11.0	0.0
5.0	11.0	0.0
6.0	11.0	0.0
7.0	11.0	0.0
8.0	11.0	-253.94915952625877
9.0	11.0	0.0
10.0	11.0	0.0
11.0	11.0	0.0
12.0	11.0	0.0
13.0	11.0	0.0
14.0	11.0	-239.8989031247408
15.0	11.0	0.0
16.0	11.0	0.0
17.0	11.0	0.0
18.0	11.0	0.0
19.0	11.0	0.0
20.0	11.0	0.0
21.0	11.0	0.0
22.0	11.0	0.0
23.0	11.0	69.96092493848255
24.0	11.0	0.0
25.0	11.0	0.0
26.0	11.0	-95.74290666368907
27.0	11.0	0.0
28.0	11.0	0.0
1.0	12.0	0.0
2.0	12.0	0.0
3.0	12.0	0.0
4.0	12.0	0.0
5.0	12.0	0.0
6.0	12.0	0.0
7.0	12.0	-411.82344379548374
8.0	12.0	0.0
9.0	12.0	-352.30862194894723
10.0	12.0	0.0
11.0	12.0	0.0
12.0	12.0	0.0
13.0	12.0	0.0
14.0	12.0	0.0
15.0	12.0	0.0
16.0	12.0	-283.61089849576035
17.0	12.0	0.0
18.0	12.0	0.0
19.0	12.0	0.0
20.0	12.0	0.0
21.0	12.0	0.0
22.0	12.0	0.0
23.0	12.0	0.0
24.0	12.0	0.0
25.0	12.0	0.0
26.0	12.0	-245.96419479251045
27.0	12.0	0.0
28.0	12.0	0.0
1.0	13.0	0.0
2.0	13.0	0.0
3.0	13.0	0.0
4.0	13.0	0.0
5.0	13.0	0.0
6.0	13.0	0.0
7.0	13.0	0.0
8.0	13.0	0.0
9.0	13.0	0.0
10.0	13.0	-70.03806859030244
11.0	13.0	0.0
12.0	13.0	0.0
13.0	13.0	0.0
14.0	13.0	265.4693689085012
15.0	13.0	0.0
16.0	13.0	0.0
17.0	13.0	0.0
18.0	13.0	-148.55048210287035
19.0	13.0	0.0
20.0	13.0	0.0
21.0	13.0	0.0
22.0	13.0	0.0
23.0	13.0	0.0
24.0	13.0	0.0
25.0	13.0	0.0
26.0	13.0	0.0
27.0	13.0	0.0
28.0	13.0	0.0
1.0	14.0	0.0
2.0	14.0	0.0
3.0	14.0	0.0
4.0	14.0	0.0
5.0	14.0	0.0
6.0	14.0	0.0
7.0	14.0	0.0
8.0	14.0	0.0
9.0	14.0	0.0
10.0	14.0	0.0
11.0	14.0	0.0
12.0	14.0	0.0
13.0	14.0	0.0
14.0	14.0	229.47741295686427
15.0	14.0	0.0
16.0	14.0	0.0
17.0	14.0	0.0
18.0	14.0	0.0
19.0	14.0	0.0
20.0	14.0	0.0
21.0	14.0	0.0
22.0	14.0	0.0
23.0	14.0	109.88524387596726
24.0	14.0	0.0
25.0	14.0	-237.68930104929942
26.0	14.0	0.0
27.0	14.0	0.0
28.0	14.0	0.0
1.0	15.0	0.0
2.0	15.0	0.0
3.0	15.0	0.0
4.0	15.0	0.0
5.0	15.0	214.46506963036276
6.0	15.0	0.0
7.0	15.0	0.0
8.0	15.0	0.0
9.0	15.0	0.0
10.0	15.0	0.0
11.0	15.0	0.0
12.0	15.0	0.0
13.0	15.0	236.88966170925073
14.0	15.0	92.8129093639771
15.0	15.0	319.96837660384284
16.0	15.0	0.0
17.0	15.0	0.0
18.0	15.0	0.0
19.0	15.0	0.0
20.0	15.0	0.0
21.0	15.0	0.0
22.0	15.0	0.0
23.0	15.0	0.0
24.0	15.0	0.0
25.0	15.0	0.0
26.0	15.0	0.0
27.0	15.0	0.0
28.0	15.0	0.0
1.0	16.0	0.0
2.0	16.0	0.0
3.0	16.0	0.0
4.0	16.0	0.0
5.0	16.0	216.9225634228716
6.0	16.0	0.0
7.0	16.0	0.0
8.0	16.0	0.0
9.0	16.0	0.0
10.0	16.0	0.0
11.0	16.0	0.0
12.0	16.0	0.0
13.0	16.0	0.0
14.0	16.0	0.0
15.0	16.0	0.0
16.0	16.0	0.0
17.0	16.0	0.0
18.0	16.0	0.0
19.0	16.0	0.0
20.0	16.0	43.6359001959599
21.0	16.0	0.0
22.0	16.0	0.0
23.0	16.0	0.0
24.0	16.0	0.0
25.0	16.0	0.0
26.0	16.0	-109.26653888335821
27.0	16.0	0.0
28.0	16.0	0.0
1.0	17.0	0.0
2.0	17.0	0.0
3.0	17.0	0.0
4.0	17.0	0.0
5.0	17.0	370.6964914229356
6.0	17.0	0.0
7.0	17.0	0.0
8.0	17.0	0.0
9.0	17.0	0.0
10.0	17.0	0.0
11.0	17.0	0.0
12.0	17.0	0.0
13.0	17.0	0.0
14.0	17.0	0.0
15.0	17.0	0.0
16.0	17.0	142.16428027787674
17.0	17.0	0.0
18.0	17.0	0.0
19.0	17.0	0.0
20.0	17.0	0.0
21.0	17.0	334.52171799581583
22.0	17.0	0.0
23.0	17.0	0.0
24.0	17.0	0.0
25.0	17.0	0.0
26.0	17.0	-382.5688035680199
27.0	17.0	0.0
28.0	17.0	0.0
1.0	18.0	0.0
2.0	18.0	0.0
3.0	18.0	0.0
4.0	18.0	0.0
5.0	18.0	0.0
6.0	18.0	0.0
7.0	18.0	0.0
8.0	18.0	-175.66628288737203
9.0	18.0	0.0
10.0	18.0	0.0
11.0	18.0	0.0
12.0	18.0	0.0
13.0	18.0	0.0
14.0	18.0	0.0
15.0	18.0	0.0
16.0	18.0	0.0
17.0	18.0	-121.59987945736998
18.0	18.0	0.0
19.0	18.0	0.0
20.0	18.0	0.0
21.0	18.0	0.0
22.0	18.0	0.0
23.0	18.0	0.0
24.0	18.0	0.0
25.0	18.0	0.0
26.0	18.0	0.0
27.0	18.0	0.0
28.0	18.0	0.0
1.0	19.0	0.0
2.0	19.0	0.0
3.0	19.0	0.0
4.0	19.0	0.0
5.0	19.0	0.0
6.0	19.0	270.6047016780188
7.0	19.0	0.0
8.0	19.0	0.0
9.0	19.0	-199.74268096609134
10.0	19.0	0.0
11.0	19.0	0.0
12.0	19.0	0.0
13.0	19.0	-128.06549873047157
14.0	19.0	0.0
15.0	19.0	-378.37915878607544
16.0	19.0	0.0
17.0	19.0	0.0
18.0	19.0	0.0
19.0	19.0	0.0
20.0	19.0	0.0
21.0	19.0	0.0
22.0	19.0	472.86488063732395
23.0	19.0	0.0
24.0	19.0	0.0
25.0	19.0	0.0
26.0	19.0	0.0
27.0	19.0	0.0
28.0	19.0	0.0
1.0	20.0	0.0
2.0	20.0	0.0
3.0	20.0	0.0
4.0	20.0	0.0
5.0	20.0	0.0
6.0	20.0	242.05285801484038
7.0	20.0	0.0
8.0	20.0	0.0
9.0	20.0	0.0
10.0	20.0	0.0
11.0	20.0	0.0
12.0	20.0	0.0
13.0	20.0	0.0
14.0	20.0	0.0
15.0	20.0	0.0
16.0	20.0	-343.44959290986634
17.0	20.0	-273.08977068199147
18.0	20.0	0.0
19.0	20.0	0.0
20.0	20.0	0.0
21.0	20.0	0.0
22.0	20.0	0.0
23.0	20.0	0.0
24.0	20.0	0.0
25.0	20.0	0.0
26.0	20.0	0.0
27.0	20.0	0.0
28.0	20.0	0.0
1.0	21.0	0.0
2.0	21.0	0.0
3.0	21.0	0.0
4.0	21.0	0.0
5.0	21.0	0.0
6.0	21.0	100.22072004495307
7.0	21.0	211.333453803836
8.0	21.0	0.0
9.0	21.0	0.0
10.0	21.0	0.0
11.0	21.0	-237.32587582716187
12.0	21.0	0.0
13.0	21.0	0.0
14.0	21.0	0.0
15.0	21.0	-254.67504909520457
16.0	21.0	0.0
17.0	21.0	0.0
18.0	21.0	0.0
19.0	21.0	0.0
20.0	21.0	0.0
21.0	21.0	0.0
22.0	21.0	0.0
23.0	21.0	0.0
24.0	21.0	0.0
25.0	21.0	0.0
26.0	21.0	0.0
27.0	21.0	0.0
28.0	21.0	0.0
1.0	22.0	0.0
2.0	22.0	0.0
3.0	22.0	0.0
4.0	22.0	0.0
5.0	22.0	0.0
6.0	22.0	0.0
7.0	22.0	0.0
8.0	22.0	0.0
9.0	22.0	0.0
10.0	22.0	0.0
11.0	22.0	0.0
12.0	22.0	0.0
13.0	22.0	-201.5672511008834
14.0	22.0	0.0
15.0	22.0	0.0
16.0	22.0	0.0
17.0	22.0	0.0
18.0	22.0	0.0
19.0	22.0	0.0
20.0	22.0	0.0
21.0	22.0	0.0
22.0	22.0	0.0
23.0	22.0	0.0
24.0	22.0	0.0
25.0	22.0	0.0
26.0	22.0	0.0
27.0	22.0	0.0
28.0	22.0	0.0
1.0	23.0	0.0
2.0	23.0	0.0
3.0	23.0	0.0
4.0	23.0	0.0
5.0	23.0	0.0
6.0	23.0	199.0720706350234
7.0	23.0	0.0
8.0	23.0	0.0
9.0	23.0	0.0
10.0	23.0	0.0
11.0	23.0	0.0
12.0	23.0	0.0
13.0	23.0	0.0
14.0	23.0	0.0
15.0	23.0	0.0
16.0	23.0	0.0
17.0	23.0	0.0
18.0	23.0	0.0
19.0	23.0	0.0
20.0	23.0	0.0
21.0	23.0	0.0
22.0	23.0	0.0
23.0	23.0	0.0
24.0	23.0	0.0
25.0	23.0	0.0
26.0	23.0	0.0
27.0	23.0	0.0
28.0	23.0	0.0
1.0	24.0	0.0
2.0	24.0	0.0
3.0	24.0	0.0
4.0	24.0	0.0
5.0	24.0	0.0
6.0	24.0	0.0
7.0	24.0	0.0
8.0	24.0	0.0
9.0	24.0	0.0
10.0	24.0	0.0
11.0	24.0	0.0
12.0	24.0	0.0
13.0	24.0	0.0
14.0	24.0	0.0
15.0	24.0	0.0
16.0	24.0	0.0
17.0	24.0	0.0
18.0	24.0	0.0
19.0	24.0	0.0
20.0	24.0	0.0
21.0	24.0	0.0
22.0	24.0	0.0
23.0	24.0	0.0
24.0	24.0	0.0
25.0	24.0	0.0
26.0	24.0	0.0
27.0	24.0	0.0
28.0	24.0	0.0
1.0	25.0	0.0
2.0	25.0	0.0
3.0	25.0	0.0
4.0	25.0	0.0
5.0	25.0	0.0
6.0	25.0	0.0
7.0	25.0	0.0
8.0	25.0	0.0
9.0	25.0	0.0
10.0	25.0	0.0
11.0	25.0	0.0
12.0	25.0	0.0
13.0	25.0	0.0
14.0	25.0	0.0
15.0	25.0	0.0
16.0	25.0	0.0
17.0	25.0	0.0
18.0	25.0	0.0
19.0	25.0	0.0
20.0	25.0	0.0
21.0	25.0	0.0
22.0	25.0	0.0
23.0	25.0	0.0
24.0	25.0	0.0
25.0	25.0	0.0
26.0	25.0	0.0
27.0	25.0	0.0
28.0	25.0	0.0
1.0	26.0	0.0
2.0	26.0	0.0
3.0	26.0	0.0
4.0	26.0	0.0
5.0	26.0	0.0
6.0	26.0	0.0
7.0	26.0	0.0
8.0	26.0	0.0
9.0	26.0	0.0
10.0	26.0	0.0
11.0	26.0	0.0
12.0	26.0	0.0
13.0	26.0	0.0
14.0	26.0	0.0
15.0	26.0	0.0
16.0	26.0	0.0
17.0	26.0	0.0
18.0	26.0	0.0
19.0	26.0	0.0
20.0	26.0	0.0
21.0	26.0	0.0
22.0	26.0	0.0
23.0	26.0	0.0
24.0	26.0	0.0
25.0	26.0	0.0
26.0	26.0	0.0
27.0	26.0	0.0
28.0	26.0	0.0
1.0	27.0	0.0
2.0	27.0	0.0
3.0	27.0	0.0
4.0	27.0	0.0
5.0	27.0	0.0
6.0	27.0	0.0
7.0	27.0	0.0
8.0	27.0	0.0
9.0	27.0	0.0
10.0	27.0	0.0
11.0	27.0	0.0
12.0	27.0	0.0
13.0	27.0	0.0
14.0	27.0	0.0
15.0	27.0	0.0
16.0	27.0	0.0
17.0	27.0	0.0
18.0	27.0	0.0
19.0	27.0	0.0
20.0	27.0	0.0
21.0	27.0	0.0
22.0	27.0	0.0
23.0	27.0	0.0
24.0	27.0	0.0
25.0	27.0	0.0
26.0	27.0	0.0
27.0	27.0	0.0
28.0	27.0	0.0
1.0	28.0	0.0
2.0	28.0	0.0
3.0	28.0	0.0
4.0	28.0	0.0
5.0	28.0	0.0
6.0	28.0	0.0
7.0	28.0	0.0
8.0	28.0	0.0
9.0	28.0	0.0
10.0	28.0	0.0
11.0	28.0	0.0
12.0	28.0	0.0
13.0	28.0	0.0
14.0	28.0	0.0
15.0	28.0	0.0
16.0	28.0	0.0
17.0	28.0	0.0
18.0	28.0	0.0
19.0	28.0	0.0
20.0	28.0	0.0
21.0	28.0	0.0
22.0	28.0	0.0
23.0	28.0	0.0
24.0	28.0	0.0
25.0	28.0	0.0
26.0	28.0	0.0
27.0	28.0	0.0
28.0	28.0	0.0
