x	y	data
5.0	4.0	0.0
6.0	4.0	0.0
7.0	4.0	0.0
8.0	4.0	0.0
9.0	4.0	0.0
10.0	4.0	0.0
11.0	4.0	0.0
12.0	4.0	0.0
13.0	4.0	0.0
14.0	4.0	0.0
15.0	4.0	0.0
16.0	4.0	0.0
17.0	4.0	0.0
18.0	4.0	0.0
19.0	4.0	0.0
20.0	4.0	0.0
21.0	4.0	0.0
22.0	4.0	0.0
23.0	4.0	0.0
24.0	4.0	0.0
25.0	4.0	0.0
26.0	4.0	0.0
27.0	4.0	0.0
28.0	4.0	0.0
1.0	5.0	0.0
2.0	5.0	0.0
3.0	5.0	0.0
4.0	5.0	0.0
5.0	5.0	0.0
6.0	5.0	0.0
7.0	5.0	0.0
8.0	5.0	0.0
9.0	5.0	0.0
10.0	5.0	0.0
11.0	5.0	0.0
12.0	5.0	0.0
13.0	5.0	0.0
14.0	5.0	0.0
15.0	5.0	0.0
16.0	5.0	0.0
17.0	5.0	0.0
18.0	5.0	0.0
19.0	5.0	0.0
20.0	5.0	0.0
21.0	5.0	0.0
22.0	5.0	0.0
23.0	5.0	0.0
24.0	5.0	0.0
25.0	5.0	0.0
26.0	5.0	0.0
27.0	5.0	0.0
28.0	5.0	0.0
1.0	6.0	0.0
2.0	6.0	0.0
3.0	6.0	0.0
4.0	6.0	0.0
5.0	6.0	0.0
6.0	6.0	0.0
7.0	6.0	0.0
8.0	6.0	0.0
9.0	6.0	0.0
10.0	6.0	0.0
11.0	6.0	0.0
12.0	6.0	0.0
13.0	6.0	0.0
14.0	6.0	0.0
15.0	6.0	0.0
16.0	6.0	0.0
17.0	6.0	0.0
18.0	6.0	0.0
19.0	6.0	0.0
20.0	6.0	0.0
21.0	6.0	0.0
22.0	6.0	0.0
23.0	6.0	0.0
24.0	6.0	0.0
25.0	6.0	0.0
26.0	6.0	0.0
27.0	6.0	0.0
28.0	6.0	0.0
1.0	7.0	0.0
2.0	7.0	0.0
3.0	7.0	0.0
4.0	7.0	0.0
5.0	7.0	0.0
6.0	7.0	0.0
7.0	7.0	0.0
8.0	7.0	0.0
9.0	7.0	0.0
10.0	7.0	0.0
11.0	7.0	0.0
12.0	7.0	0.0
13.0	7.0	0.0
14.0	7.0	0.0
15.0	7.0	0.0
16.0	7.0	0.0
17.0	7.0	0.0
18.0	7.0	0.0
19.0	7.0	0.0
20.0	7.0	0.0
21.0	7.0	0.0
22.0	7.0	0.0
23.0	7.0	0.0
24.0	7.0	0.0
25.0	7.0	0.0
26.0	7.0	0.0
27.0	7.0	0.0
28.0	7.0	0.0
1.0	8.0	0.0
2.0	8.0	0.0
3.0	8.0	0.0
4.0	8.0	0.0
5.0	8.0	0.0
6.0	8.0	0.0
7.0	8.0	0.0
8.0	8.0	0.0
9.0	8.0	-55.90008097182687
10.0	8.0	0.0
11.0	8.0	0.0
12.0	8.0	0.0
13.0	8.0	0.0
14.0	8.0	0.0
15.0	8.0	0.0
16.0	8.0	0.0
17.0	8.0	0.0
18.0	8.0	0.0
19.0	8.0	0.0
20.0	8.0	0.0
21.0	8.0	99.5536040644092
22.0	8.0	0.0
23.0	8.0	0.0
24.0	8.0	0.0
25.0	8.0	0.0
26.0	8.0	0.0
27.0	8.0	0.0
28.0	8.0	0.0
1.0	9.0	0.0
2.0	9.0	0.0
3.0	9.0	0.0
4.0	9.0	0.0
5.0	9.0	0.0
6.0	9.0	0.0
7.0	9.0	0.0
8.0	9.0	0.0
9.0	9.0	-119.30552529172594
10.0	9.0	-77.15364506512724
11.0	9.0	0.0
12.0	9.0	-215.96720830433793
13.0	9.0	-92.89200862973091
14.0	9.0	0.0
15.0	9.0	0.0
16.0	9.0	0.0
17.0	9.0	0.0
18.0	9.0	0.0
19.0	9.0	0.0
20.0	9.0	93.99184460540829
21.0	9.0	0.0
22.0	9.0	0.0
23.0	9.0	0.0
24.0	9.0	0.0
25.0	9.0	0.0
26.0	9.0	0.0
27.0	9.0	0.0
28.0	9.0	0.0
1.0	10.0	0.0
2.0	10.0	0.0
3.0	10.0	0.0
4.0	10.0	0.0
5.0	10.0	0.0
6.0	10.0	0.0
7.0	10.0	-173.8492380579266
8.0	10.0	-106.54016501238166
9.0	10.0	-91.23697231956733
10.0	10.0	0.0
11.0	10.0	-102.61561686142865
12.0	10.0	-194.5129131910634
13.0	10.0	0.0
14.0	10.0	0.0
15.0	10.0	0.0
16.0	10.0	0.0
17.0	10.0	0.0
18.0	10.0	0.0
19.0	10.0	0.0
20.0	10.0	55.80162960448927
21.0	10.0	0.0
22.0	10.0	0.0
23.0	10.0	31.15435992788211
24.0	10.0	0.0
25.0	10.0	0.0
26.0	10.0	0.0
27.0	10.0	0.0
28.0	10.0	0.0
1.0	11.0	0.0
2.0	11.0	0.0
3.0	11.0	0.0
4.0	11.0	0.0
5.0	11.0	0.0
6.0	11.0	0.0
7.0	11.0	-98.14618716642036
8.0	11.0	-91.82597563737431
9.0	11.0	-43.85216644919863
10.0	11.0	0.0
11.0	11.0	0.0
12.0	11.0	0.0
13.0	11.0	0.0
14.0	11.0	-91.68874047798785
15.0	11.0	0.0
16.0	11.0	-76.58435420945482
17.0	11.0	0.0
18.0	11.0	0.0
19.0	11.0	0.0
20.0	11.0	0.0
21.0	11.0	0.0
22.0	11.0	0.0
23.0	11.0	86.20323341500742
24.0	11.0	0.0
25.0	11.0	0.0
26.0	11.0	-111.00375578606983
27.0	11.0	0.0
28.0	11.0	0.0
1.0	12.0	0.0
2.0	12.0	0.0
3.0	12.0	0.0
4.0	12.0	0.0
5.0	12.0	0.0
6.0	12.0	0.0
7.0	12.0	-43.49092951346912
8.0	12.0	-78.66326747619759
9.0	12.0	-123.5317470971695
10.0	12.0	0.0
11.0	12.0	0.0
12.0	12.0	0.0
13.0	12.0	0.0
14.0	12.0	0.0
15.0	12.0	0.0
16.0	12.0	0.0
17.0	12.0	-117.01256412858082
18.0	12.0	0.0
19.0	12.0	0.0
20.0	12.0	0.0
21.0	12.0	0.0
22.0	12.0	0.0
23.0	12.0	0.0
24.0	12.0	0.0
25.0	12.0	0.0
26.0	12.0	-151.41217092775287
27.0	12.0	0.0
28.0	12.0	0.0
1.0	13.0	0.0
2.0	13.0	0.0
3.0	13.0	0.0
4.0	13.0	0.0
5.0	13.0	0.0
6.0	13.0	0.0
7.0	13.0	-71.03970835158519
8.0	13.0	-59.76519613098121
9.0	13.0	-61.33801454549296
10.0	13.0	-35.57260038844743
11.0	13.0	0.0
12.0	13.0	0.0
13.0	13.0	0.0
14.0	13.0	111.73175524082421
15.0	13.0	0.0
16.0	13.0	0.0
17.0	13.0	0.0
18.0	13.0	0.0
19.0	13.0	0.0
20.0	13.0	0.0
21.0	13.0	0.0
22.0	13.0	0.0
23.0	13.0	0.0
24.0	13.0	0.0
25.0	13.0	0.0
26.0	13.0	0.0
27.0	13.0	0.0
28.0	13.0	0.0
1.0	14.0	0.0
2.0	14.0	0.0
3.0	14.0	0.0
4.0	14.0	0.0
5.0	14.0	0.0
6.0	14.0	0.0
7.0	14.0	0.0
8.0	14.0	0.0
9.0	14.0	0.0
10.0	14.0	0.0
11.0	14.0	0.0
12.0	14.0	0.0
13.0	14.0	44.805520726104184
14.0	14.0	80.71361945924652
15.0	14.0	59.690546473108746
16.0	14.0	0.0
17.0	14.0	0.0
18.0	14.0	0.0
19.0	14.0	0.0
20.0	14.0	0.0
21.0	14.0	0.0
22.0	14.0	76.95669130474133
23.0	14.0	0.0
24.0	14.0	0.0
25.0	14.0	-120.59669603181119
26.0	14.0	0.0
27.0	14.0	0.0
28.0	14.0	0.0
1.0	15.0	0.0
2.0	15.0	0.0
3.0	15.0	0.0
4.0	15.0	0.0
5.0	15.0	77.7790302244482
6.0	15.0	0.0
7.0	15.0	0.0
8.0	15.0	0.0
9.0	15.0	0.0
10.0	15.0	0.0
11.0	15.0	0.0
12.0	15.0	0.0
13.0	15.0	147.1708158740121
14.0	15.0	153.50728341372738
15.0	15.0	160.18790971029702
16.0	15.0	0.0
17.0	15.0	0.0
18.0	15.0	0.0
19.0	15.0	0.0
20.0	15.0	0.0
21.0	15.0	0.0
22.0	15.0	0.0
23.0	15.0	0.0
24.0	15.0	0.0
25.0	15.0	-45.22617028091514
26.0	15.0	0.0
27.0	15.0	0.0
28.0	15.0	0.0
1.0	16.0	0.0
2.0	16.0	0.0
3.0	16.0	0.0
4.0	16.0	0.0
5.0	16.0	137.57427571855894
6.0	16.0	0.0
7.0	16.0	0.0
8.0	16.0	0.0
9.0	16.0	-38.94917700874812
10.0	16.0	0.0
11.0	16.0	0.0
12.0	16.0	0.0
13.0	16.0	45.97115369750037
14.0	16.0	0.0
15.0	16.0	0.0
16.0	16.0	0.0
17.0	16.0	0.0
18.0	16.0	0.0
19.0	16.0	0.0
20.0	16.0	131.95659992583512
21.0	16.0	31.84854937700452
22.0	16.0	43.80166300684562
23.0	16.0	0.0
24.0	16.0	0.0
25.0	16.0	0.0
26.0	16.0	-100.1159620207597
27.0	16.0	0.0
28.0	16.0	0.0
1.0	17.0	0.0
2.0	17.0	0.0
3.0	17.0	0.0
4.0	17.0	0.0
5.0	17.0	158.72671138993047
6.0	17.0	0.0
7.0	17.0	0.0
8.0	17.0	0.0
9.0	17.0	0.0
10.0	17.0	0.0
11.0	17.0	0.0
12.0	17.0	0.0
13.0	17.0	0.0
14.0	17.0	0.0
15.0	17.0	0.0
16.0	17.0	0.0
17.0	17.0	0.0
18.0	17.0	0.0
19.0	17.0	0.0
20.0	17.0	0.0
21.0	17.0	119.21262606845444
22.0	17.0	0.0
23.0	17.0	0.0
24.0	17.0	0.0
25.0	17.0	-87.70119840234219
26.0	17.0	-45.06763971170454
27.0	17.0	0.0
28.0	17.0	0.0
1.0	18.0	0.0
2.0	18.0	0.0
3.0	18.0	0.0
4.0	18.0	0.0
5.0	18.0	0.0
6.0	18.0	83.1365667381066
7.0	18.0	0.0
8.0	18.0	-156.65848580228297
9.0	18.0	0.0
10.0	18.0	-50.95535616954324
11.0	18.0	0.0
12.0	18.0	0.0
13.0	18.0	0.0
14.0	18.0	0.0
15.0	18.0	0.0
16.0	18.0	0.0
17.0	18.0	-54.132325059672574
18.0	18.0	-44.64151267166572
19.0	18.0	0.0
20.0	18.0	0.0
21.0	18.0	80.7342170853257
22.0	18.0	0.0
23.0	18.0	0.0
24.0	18.0	0.0
25.0	18.0	0.0
26.0	18.0	0.0
27.0	18.0	0.0
28.0	18.0	0.0
1.0	19.0	0.0
2.0	19.0	0.0
3.0	19.0	0.0
4.0	19.0	0.0
5.0	19.0	0.0
6.0	19.0	142.63021903098996
7.0	19.0	0.0
8.0	19.0	0.0
9.0	19.0	-90.2036588703787
10.0	19.0	0.0
11.0	19.0	-54.27858086060722
12.0	19.0	0.0
13.0	19.0	-104.3779855351127
14.0	19.0	-30.063089148688764
15.0	19.0	-116.44884273205729
16.0	19.0	-84.88686957182134
17.0	19.0	-131.32544988998046
18.0	19.0	0.0
19.0	19.0	0.0
20.0	19.0	0.0
21.0	19.0	74.87436169873371
22.0	19.0	132.6045208174848
23.0	19.0	64.23332995331681
24.0	19.0	0.0
25.0	19.0	0.0
26.0	19.0	0.0
27.0	19.0	0.0
28.0	19.0	0.0
1.0	20.0	0.0
2.0	20.0	0.0
3.0	20.0	0.0
4.0	20.0	0.0
5.0	20.0	0.0
6.0	20.0	155.1534667173635
7.0	20.0	0.0
8.0	20.0	0.0
9.0	20.0	0.0
10.0	20.0	0.0
11.0	20.0	0.0
12.0	20.0	0.0
13.0	20.0	0.0
14.0	20.0	-126.3428290620765
15.0	20.0	-133.50500717274645
16.0	20.0	-151.22621155981287
17.0	20.0	-68.44097647745716
18.0	20.0	0.0
19.0	20.0	0.0
20.0	20.0	0.0
21.0	20.0	0.0
22.0	20.0	0.0
23.0	20.0	114.29934127519775
24.0	20.0	0.0
25.0	20.0	0.0
26.0	20.0	0.0
27.0	20.0	0.0
28.0	20.0	0.0
1.0	21.0	0.0
2.0	21.0	0.0
3.0	21.0	0.0
4.0	21.0	0.0
5.0	21.0	0.0
6.0	21.0	130.4246609210205
7.0	21.0	55.80221842376525
8.0	21.0	0.0
9.0	21.0	0.0
10.0	21.0	0.0
11.0	21.0	-108.77212271688275
12.0	21.0	0.0
13.0	21.0	-55.26181630483245
14.0	21.0	0.0
15.0	21.0	-123.83037455848347
16.0	21.0	-67.98137315421972
17.0	21.0	0.0
18.0	21.0	0.0
19.0	21.0	0.0
20.0	21.0	0.0
21.0	21.0	0.0
22.0	21.0	182.1184123250332
23.0	21.0	55.43354903406329
24.0	21.0	0.0
25.0	21.0	0.0
26.0	21.0	0.0
27.0	21.0	0.0
28.0	21.0	0.0
1.0	22.0	0.0
2.0	22.0	0.0
3.0	22.0	0.0
4.0	22.0	0.0
5.0	22.0	0.0
6.0	22.0	107.38631894544964
7.0	22.0	0.0
8.0	22.0	0.0
9.0	22.0	0.0
10.0	22.0	0.0
11.0	22.0	0.0
12.0	22.0	0.0
13.0	22.0	-86.32753058930307
14.0	22.0	0.0
15.0	22.0	-45.76407996679039
16.0	22.0	0.0
17.0	22.0	0.0
18.0	22.0	0.0
19.0	22.0	0.0
20.0	22.0	0.0
21.0	22.0	0.0
22.0	22.0	0.0
23.0	22.0	0.0
24.0	22.0	0.0
25.0	22.0	0.0
26.0	22.0	0.0
27.0	22.0	0.0
28.0	22.0	0.0
1.0	23.0	0.0
2.0	23.0	0.0
3.0	23.0	0.0
4.0	23.0	0.0
5.0	23.0	0.0
6.0	23.0	0.0
7.0	23.0	0.0
8.0	23.0	0.0
9.0	23.0	0.0
10.0	23.0	0.0
11.0	23.0	0.0
12.0	23.0	0.0
13.0	23.0	0.0
14.0	23.0	0.0
15.0	23.0	0.0
16.0	23.0	0.0
17.0	23.0	0.0
18.0	23.0	0.0
19.0	23.0	0.0
20.0	23.0	0.0
21.0	23.0	0.0
22.0	23.0	0.0
23.0	23.0	0.0
24.0	23.0	0.0
25.0	23.0	0.0
26.0	23.0	0.0
27.0	23.0	0.0
28.0	23.0	0.0
1.0	24.0	0.0
2.0	24.0	0.0
3.0	24.0	0.0
4.0	24.0	0.0
5.0	24.0	0.0
6.0	24.0	0.0
7.0	24.0	0.0
8.0	24.0	0.0
9.0	24.0	0.0
10.0	24.0	0.0
11.0	24.0	0.0
12.0	24.0	0.0
13.0	24.0	0.0
14.0	24.0	0.0
15.0	24.0	0.0
16.0	24.0	0.0
17.0	24.0	0.0
18.0	24.0	0.0
19.0	24.0	0.0
20.0	24.0	0.0
21.0	24.0	0.0
22.0	24.0	0.0
23.0	24.0	0.0
24.0	24.0	0.0
25.0	24.0	0.0
26.0	24.0	0.0
27.0	24.0	0.0
28.0	24.0	0.0
1.0	25.0	0.0
2.0	25.0	0.0
3.0	25.0	0.0
4.0	25.0	0.0
5.0	25.0	0.0
6.0	25.0	0.0
7.0	25.0	0.0
8.0	25.0	0.0
9.0	25.0	0.0
10.0	25.0	0.0
11.0	25.0	0.0
12.0	25.0	0.0
13.0	25.0	0.0
14.0	25.0	0.0
15.0	25.0	0.0
16.0	25.0	0.0
17.0	25.0	0.0
18.0	25.0	0.0
19.0	25.0	0.0
20.0	25.0	0.0
21.0	25.0	0.0
22.0	25.0	0.0
23.0	25.0	0.0
24.0	25.0	0.0
25.0	25.0	0.0
26.0	25.0	0.0
27.0	25.0	0.0
28.0	25.0	0.0
1.0	26.0	0.0
2.0	26.0	0.0
3.0	26.0	0.0
4.0	26.0	0.0
5.0	26.0	0.0
6.0	26.0	0.0
7.0	26.0	0.0
8.0	26.0	0.0
9.0	26.0	0.0
10.0	26.0	0.0
11.0	26.0	0.0
12.0	26.0	0.0
13.0	26.0	0.0
14.0	26.0	0.0
15.0	26.0	0.0
16.0	26.0	0.0
17.0	26.0	0.0
18.0	26.0	0.0
19.0	26.0	0.0
20.0	26.0	0.0
21.0	26.0	0.0
22.0	26.0	0.0
23.0	26.0	0.0
24.0	26.0	0.0
25.0	26.0	0.0
26.0	26.0	0.0
27.0	26.0	0.0
28.0	26.0	0.0
1.0	27.0	0.0
2.0	27.0	0.0
3.0	27.0	0.0
4.0	27.0	0.0
5.0	27.0	0.0
6.0	27.0	0.0
7.0	27.0	0.0
8.0	27.0	0.0
9.0	27.0	0.0
10.0	27.0	0.0
11.0	27.0	0.0
12.0	27.0	0.0
13.0	27.0	0.0
14.0	27.0	0.0
15.0	27.0	0.0
16.0	27.0	0.0
17.0	27.0	0.0
18.0	27.0	0.0
19.0	27.0	0.0
20.0	27.0	0.0
21.0	27.0	0.0
22.0	27.0	0.0
23.0	27.0	0.0
24.0	27.0	0.0
25.0	27.0	0.0
26.0	27.0	0.0
27.0	27.0	0.0
28.0	27.0	0.0
1.0	28.0	0.0
2.0	28.0	0.0
3.0	28.0	0.0
4.0	28.0	0.0
5.0	28.0	0.0
6.0	28.0	0.0
7.0	28.0	0.0
8.0	28.0	0.0
9.0	28.0	0.0
10.0	28.0	0.0
11.0	28.0	0.0
12.0	28.0	0.0
13.0	28.0	0.0
14.0	28.0	0.0
15.0	28.0	0.0
16.0	28.0	0.0
17.0	28.0	0.0
18.0	28.0	0.0
19.0	28.0	0.0
20.0	28.0	0.0
21.0	28.0	0.0
22.0	28.0	0.0
23.0	28.0	0.0
24.0	28.0	0.0
25.0	28.0	0.0
26.0	28.0	0.0
27.0	28.0	0.0
28.0	28.0	0.0
