x	y	data
5.0	4.0	0.0
6.0	4.0	0.0
7.0	4.0	0.0
8.0	4.0	0.0
9.0	4.0	0.0
10.0	4.0	0.0
11.0	4.0	0.0
12.0	4.0	0.0
13.0	4.0	0.0
14.0	4.0	0.0
15.0	4.0	0.0
16.0	4.0	0.0
17.0	4.0	0.0
18.0	4.0	0.0
19.0	4.0	0.0
20.0	4.0	0.0
21.0	4.0	0.0
22.0	4.0	0.0
23.0	4.0	0.0
24.0	4.0	0.0
25.0	4.0	0.0
26.0	4.0	0.0
27.0	4.0	0.0
28.0	4.0	0.0
1.0	5.0	0.0
2.0	5.0	0.0
3.0	5.0	0.0
4.0	5.0	0.0
5.0	5.0	0.0
6.0	5.0	0.0
7.0	5.0	0.0
8.0	5.0	0.0
9.0	5.0	0.0
10.0	5.0	0.0
11.0	5.0	0.0
12.0	5.0	0.0
13.0	5.0	0.0
14.0	5.0	0.0
15.0	5.0	0.0
16.0	5.0	0.0
17.0	5.0	0.0
18.0	5.0	0.0
19.0	5.0	0.0
20.0	5.0	0.0
21.0	5.0	0.0
22.0	5.0	0.0
23.0	5.0	0.0
24.0	5.0	0.0
25.0	5.0	0.0
26.0	5.0	0.0
27.0	5.0	0.0
28.0	5.0	0.0
1.0	6.0	0.0
2.0	6.0	0.0
3.0	6.0	0.0
4.0	6.0	0.0
5.0	6.0	0.0
6.0	6.0	0.0
7.0	6.0	0.0
8.0	6.0	0.0
9.0	6.0	0.0
10.0	6.0	0.0
11.0	6.0	0.0
12.0	6.0	0.0
13.0	6.0	0.0
14.0	6.0	0.0
15.0	6.0	0.0
16.0	6.0	0.0
17.0	6.0	0.0
18.0	6.0	0.0
19.0	6.0	0.0
20.0	6.0	0.0
21.0	6.0	0.0
22.0	6.0	0.0
23.0	6.0	0.0
24.0	6.0	0.0
25.0	6.0	0.0
26.0	6.0	0.0
27.0	6.0	0.0
28.0	6.0	0.0
1.0	7.0	0.0
2.0	7.0	0.0
3.0	7.0	0.0
4.0	7.0	0.0
5.0	7.0	0.0
6.0	7.0	0.0
7.0	7.0	0.0
8.0	7.0	0.0
9.0	7.0	0.0
10.0	7.0	0.0
11.0	7.0	0.0
12.0	7.0	0.0
13.0	7.0	0.0
14.0	7.0	0.0
15.0	7.0	0.0
16.0	7.0	0.0
17.0	7.0	0.0
18.0	7.0	0.0
19.0	7.0	0.0
20.0	7.0	0.0
21.0	7.0	0.0
22.0	7.0	0.0
23.0	7.0	0.0
24.0	7.0	0.0
25.0	7.0	0.0
26.0	7.0	0.0
27.0	7.0	0.0
28.0	7.0	0.0
1.0	8.0	0.0
2.0	8.0	0.0
3.0	8.0	0.0
4.0	8.0	0.0
5.0	8.0	0.0
6.0	8.0	0.0
7.0	8.0	0.0
8.0	8.0	0.0
9.0	8.0	0.0
10.0	8.0	0.0
11.0	8.0	0.0
12.0	8.0	0.0
13.0	8.0	0.0
14.0	8.0	0.0
15.0	8.0	0.0
16.0	8.0	0.0
17.0	8.0	0.0
18.0	8.0	0.0
19.0	8.0	0.0
20.0	8.0	0.0
21.0	8.0	0.0
22.0	8.0	0.0
23.0	8.0	0.0
24.0	8.0	0.0
25.0	8.0	0.0
26.0	8.0	0.0
27.0	8.0	0.0
28.0	8.0	0.0
1.0	9.0	0.0
2.0	9.0	0.0
3.0	9.0	0.0
4.0	9.0	0.0
5.0	9.0	0.0
6.0	9.0	0.0
7.0	9.0	0.0
8.0	9.0	0.0
9.0	9.0	-191.7747178148378
10.0	9.0	-222.26109837459833
11.0	9.0	0.0
12.0	9.0	-392.8004964093383
13.0	9.0	0.0
14.0	9.0	0.0
15.0	9.0	0.0
16.0	9.0	0.0
17.0	9.0	0.0
18.0	9.0	0.0
19.0	9.0	0.0
20.0	9.0	236.5857726118046
21.0	9.0	0.0
22.0	9.0	0.0
23.0	9.0	0.0
24.0	9.0	0.0
25.0	9.0	0.0
26.0	9.0	0.0
27.0	9.0	0.0
28.0	9.0	0.0
1.0	10.0	0.0
2.0	10.0	0.0
3.0	10.0	0.0
4.0	10.0	0.0
5.0	10.0	0.0
6.0	10.0	0.0
7.0	10.0	-297.14200764175604
8.0	10.0	-50.041859278957695
9.0	10.0	0.0
10.0	10.0	0.0
11.0	10.0	0.0
12.0	10.0	-263.94694121000936
13.0	10.0	0.0
14.0	10.0	0.0
15.0	10.0	0.0
16.0	10.0	0.0
17.0	10.0	0.0
18.0	10.0	0.0
19.0	10.0	0.0
20.0	10.0	0.0
21.0	10.0	0.0
22.0	10.0	0.0
23.0	10.0	0.0
24.0	10.0	0.0
25.0	10.0	0.0
26.0	10.0	0.0
27.0	10.0	0.0
28.0	10.0	0.0
1.0	11.0	0.0
2.0	11.0	0.0
3.0	11.0	0.0
4.0	11.0	0.0
5.0	11.0	0.0
6.0	11.0	0.0
7.0	11.0	0.0
8.0	11.0	-226.3105652348503
9.0	11.0	0.0
10.0	11.0	0.0
11.0	11.0	0.0
12.0	11.0	0.0
13.0	11.0	0.0
14.0	11.0	-153.3545021541286
15.0	11.0	0.0
16.0	11.0	-204.2303118126134
17.0	11.0	0.0
18.0	11.0	0.0
19.0	11.0	0.0
20.0	11.0	0.0
21.0	11.0	0.0
22.0	11.0	0.0
23.0	11.0	0.0
24.0	11.0	0.0
25.0	11.0	0.0
26.0	11.0	0.0
27.0	11.0	0.0
28.0	11.0	0.0
1.0	12.0	0.0
2.0	12.0	0.0
3.0	12.0	0.0
4.0	12.0	0.0
5.0	12.0	0.0
6.0	12.0	0.0
7.0	12.0	-246.97672227321297
8.0	12.0	0.0
9.0	12.0	-294.2762761323419
10.0	12.0	0.0
11.0	12.0	0.0
12.0	12.0	0.0
13.0	12.0	0.0
14.0	12.0	0.0
15.0	12.0	0.0
16.0	12.0	0.0
17.0	12.0	0.0
18.0	12.0	0.0
19.0	12.0	0.0
20.0	12.0	0.0
21.0	12.0	0.0
22.0	12.0	0.0
23.0	12.0	0.0
24.0	12.0	0.0
25.0	12.0	0.0
26.0	12.0	-283.34691083267876
27.0	12.0	0.0
28.0	12.0	0.0
1.0	13.0	0.0
2.0	13.0	0.0
3.0	13.0	0.0
4.0	13.0	0.0
5.0	13.0	0.0
6.0	13.0	0.0
7.0	13.0	0.0
8.0	13.0	-69.0170363394385
9.0	13.0	0.0
10.0	13.0	-90.43373437466248
11.0	13.0	0.0
12.0	13.0	0.0
13.0	13.0	0.0
14.0	13.0	170.0945578446436
15.0	13.0	0.0
16.0	13.0	0.0
17.0	13.0	0.0
18.0	13.0	-176.02236656877724
19.0	13.0	0.0
20.0	13.0	0.0
21.0	13.0	0.0
22.0	13.0	0.0
23.0	13.0	0.0
24.0	13.0	0.0
25.0	13.0	0.0
26.0	13.0	0.0
27.0	13.0	0.0
28.0	13.0	0.0
1.0	14.0	0.0
2.0	14.0	0.0
3.0	14.0	0.0
4.0	14.0	0.0
5.0	14.0	0.0
6.0	14.0	0.0
7.0	14.0	0.0
8.0	14.0	0.0
9.0	14.0	0.0
10.0	14.0	0.0
11.0	14.0	0.0
12.0	14.0	0.0
13.0	14.0	0.0
14.0	14.0	237.78808147738044
15.0	14.0	0.0
16.0	14.0	0.0
17.0	14.0	0.0
18.0	14.0	0.0
19.0	14.0	0.0
20.0	14.0	0.0
21.0	14.0	0.0
22.0	14.0	0.0
23.0	14.0	0.0
24.0	14.0	0.0
25.0	14.0	-169.82279849732853
26.0	14.0	0.0
27.0	14.0	0.0
28.0	14.0	0.0
1.0	15.0	0.0
2.0	15.0	0.0
3.0	15.0	0.0
4.0	15.0	0.0
5.0	15.0	99.24242114045308
6.0	15.0	0.0
7.0	15.0	0.0
8.0	15.0	0.0
9.0	15.0	0.0
10.0	15.0	0.0
11.0	15.0	0.0
12.0	15.0	0.0
13.0	15.0	293.7123966810789
14.0	15.0	0.0
15.0	15.0	383.0230312939392
16.0	15.0	0.0
17.0	15.0	0.0
18.0	15.0	0.0
19.0	15.0	0.0
20.0	15.0	0.0
21.0	15.0	0.0
22.0	15.0	0.0
23.0	15.0	0.0
24.0	15.0	0.0
25.0	15.0	0.0
26.0	15.0	0.0
27.0	15.0	0.0
28.0	15.0	0.0
1.0	16.0	0.0
2.0	16.0	0.0
3.0	16.0	0.0
4.0	16.0	0.0
5.0	16.0	322.60448851652365
6.0	16.0	0.0
7.0	16.0	0.0
8.0	16.0	0.0
9.0	16.0	0.0
10.0	16.0	0.0
11.0	16.0	0.0
12.0	16.0	0.0
13.0	16.0	0.0
14.0	16.0	0.0
15.0	16.0	0.0
16.0	16.0	0.0
17.0	16.0	0.0
18.0	16.0	0.0
19.0	16.0	0.0
20.0	16.0	164.39269198579055
21.0	16.0	0.0
22.0	16.0	0.0
23.0	16.0	0.0
24.0	16.0	0.0
25.0	16.0	0.0
26.0	16.0	-270.9242206917309
27.0	16.0	0.0
28.0	16.0	0.0
1.0	17.0	0.0
2.0	17.0	0.0
3.0	17.0	0.0
4.0	17.0	0.0
5.0	17.0	365.4433108014801
6.0	17.0	0.0
7.0	17.0	0.0
8.0	17.0	0.0
9.0	17.0	0.0
10.0	17.0	0.0
11.0	17.0	0.0
12.0	17.0	0.0
13.0	17.0	0.0
14.0	17.0	0.0
15.0	17.0	0.0
16.0	17.0	0.0
17.0	17.0	0.0
18.0	17.0	0.0
19.0	17.0	0.0
20.0	17.0	0.0
21.0	17.0	269.15672413089385
22.0	17.0	0.0
23.0	17.0	0.0
24.0	17.0	0.0
25.0	17.0	-154.6774286116307
26.0	17.0	0.0
27.0	17.0	0.0
28.0	17.0	0.0
1.0	18.0	0.0
2.0	18.0	0.0
3.0	18.0	0.0
4.0	18.0	0.0
5.0	18.0	0.0
6.0	18.0	104.39019344896242
7.0	18.0	0.0
8.0	18.0	-196.07125779404066
9.0	18.0	0.0
10.0	18.0	0.0
11.0	18.0	0.0
12.0	18.0	0.0
13.0	18.0	0.0
14.0	18.0	0.0
15.0	18.0	0.0
16.0	18.0	0.0
17.0	18.0	0.0
18.0	18.0	0.0
19.0	18.0	0.0
20.0	18.0	0.0
21.0	18.0	0.0
22.0	18.0	0.0
23.0	18.0	0.0
24.0	18.0	0.0
25.0	18.0	0.0
26.0	18.0	0.0
27.0	18.0	0.0
28.0	18.0	0.0
1.0	19.0	0.0
2.0	19.0	0.0
3.0	19.0	0.0
4.0	19.0	0.0
5.0	19.0	0.0
6.0	19.0	212.8226409555367
7.0	19.0	0.0
8.0	19.0	0.0
9.0	19.0	-124.78419285116736
10.0	19.0	0.0
11.0	19.0	0.0
12.0	19.0	0.0
13.0	19.0	-61.626442656730845
14.0	19.0	0.0
15.0	19.0	-331.627249294855
16.0	19.0	0.0
17.0	19.0	-384.46127596741593
18.0	19.0	0.0
19.0	19.0	0.0
20.0	19.0	0.0
21.0	19.0	0.0
22.0	19.0	364.7667255063016
23.0	19.0	0.0
24.0	19.0	0.0
25.0	19.0	0.0
26.0	19.0	0.0
27.0	19.0	0.0
28.0	19.0	0.0
1.0	20.0	0.0
2.0	20.0	0.0
3.0	20.0	0.0
4.0	20.0	0.0
5.0	20.0	0.0
6.0	20.0	312.99622857319
7.0	20.0	0.0
8.0	20.0	0.0
9.0	20.0	0.0
10.0	20.0	0.0
11.0	20.0	0.0
12.0	20.0	0.0
13.0	20.0	0.0
14.0	20.0	-203.33035607942077
15.0	20.0	0.0
16.0	20.0	-278.74037507571353
17.0	20.0	0.0
18.0	20.0	0.0
19.0	20.0	0.0
20.0	20.0	0.0
21.0	20.0	0.0
22.0	20.0	0.0
23.0	20.0	0.0
24.0	20.0	0.0
25.0	20.0	0.0
26.0	20.0	0.0
27.0	20.0	0.0
28.0	20.0	0.0
1.0	21.0	0.0
2.0	21.0	0.0
3.0	21.0	0.0
4.0	21.0	0.0
5.0	21.0	0.0
6.0	21.0	0.0
7.0	21.0	172.73487096407104
8.0	21.0	0.0
9.0	21.0	0.0
10.0	21.0	0.0
11.0	21.0	-194.1466232355361
12.0	21.0	0.0
13.0	21.0	0.0
14.0	21.0	0.0
15.0	21.0	-158.75879606146117
16.0	21.0	0.0
17.0	21.0	0.0
18.0	21.0	0.0
19.0	21.0	0.0
20.0	21.0	0.0
21.0	21.0	0.0
22.0	21.0	298.67480587710645
23.0	21.0	0.0
24.0	21.0	0.0
25.0	21.0	0.0
26.0	21.0	0.0
27.0	21.0	0.0
28.0	21.0	0.0
1.0	22.0	0.0
2.0	22.0	0.0
3.0	22.0	0.0
4.0	22.0	0.0
5.0	22.0	0.0
6.0	22.0	238.33869660482802
7.0	22.0	0.0
8.0	22.0	0.0
9.0	22.0	0.0
10.0	22.0	0.0
11.0	22.0	0.0
12.0	22.0	0.0
13.0	22.0	-300.7341346141548
14.0	22.0	0.0
15.0	22.0	0.0
16.0	22.0	0.0
17.0	22.0	0.0
18.0	22.0	0.0
19.0	22.0	0.0
20.0	22.0	0.0
21.0	22.0	0.0
22.0	22.0	0.0
23.0	22.0	0.0
24.0	22.0	0.0
25.0	22.0	0.0
26.0	22.0	0.0
27.0	22.0	0.0
28.0	22.0	0.0
1.0	23.0	0.0
2.0	23.0	0.0
3.0	23.0	0.0
4.0	23.0	0.0
5.0	23.0	0.0
6.0	23.0	0.0
7.0	23.0	0.0
8.0	23.0	0.0
9.0	23.0	0.0
10.0	23.0	0.0
11.0	23.0	0.0
12.0	23.0	0.0
13.0	23.0	0.0
14.0	23.0	0.0
15.0	23.0	0.0
16.0	23.0	0.0
17.0	23.0	0.0
18.0	23.0	0.0
19.0	23.0	0.0
20.0	23.0	0.0
21.0	23.0	0.0
22.0	23.0	0.0
23.0	23.0	0.0
24.0	23.0	0.0
25.0	23.0	0.0
26.0	23.0	0.0
27.0	23.0	0.0
28.0	23.0	0.0
1.0	24.0	0.0
2.0	24.0	0.0
3.0	24.0	0.0
4.0	24.0	0.0
5.0	24.0	0.0
6.0	24.0	0.0
7.0	24.0	0.0
8.0	24.0	0.0
9.0	24.0	0.0
10.0	24.0	0.0
11.0	24.0	0.0
12.0	24.0	0.0
13.0	24.0	0.0
14.0	24.0	0.0
15.0	24.0	0.0
16.0	24.0	0.0
17.0	24.0	0.0
18.0	24.0	0.0
19.0	24.0	0.0
20.0	24.0	0.0
21.0	24.0	0.0
22.0	24.0	0.0
23.0	24.0	0.0
24.0	24.0	0.0
25.0	24.0	0.0
26.0	24.0	0.0
27.0	24.0	0.0
28.0	24.0	0.0
1.0	25.0	0.0
2.0	25.0	0.0
3.0	25.0	0.0
4.0	25.0	0.0
5.0	25.0	0.0
6.0	25.0	0.0
7.0	25.0	0.0
8.0	25.0	0.0
9.0	25.0	0.0
10.0	25.0	0.0
11.0	25.0	0.0
12.0	25.0	0.0
13.0	25.0	0.0
14.0	25.0	0.0
15.0	25.0	0.0
16.0	25.0	0.0
17.0	25.0	0.0
18.0	25.0	0.0
19.0	25.0	0.0
20.0	25.0	0.0
21.0	25.0	0.0
22.0	25.0	0.0
23.0	25.0	0.0
24.0	25.0	0.0
25.0	25.0	0.0
26.0	25.0	0.0
27.0	25.0	0.0
28.0	25.0	0.0
1.0	26.0	0.0
2.0	26.0	0.0
3.0	26.0	0.0
4.0	26.0	0.0
5.0	26.0	0.0
6.0	26.0	0.0
7.0	26.0	0.0
8.0	26.0	0.0
9.0	26.0	0.0
10.0	26.0	0.0
11.0	26.0	0.0
12.0	26.0	0.0
13.0	26.0	0.0
14.0	26.0	0.0
15.0	26.0	0.0
16.0	26.0	0.0
17.0	26.0	0.0
18.0	26.0	0.0
19.0	26.0	0.0
20.0	26.0	0.0
21.0	26.0	0.0
22.0	26.0	0.0
23.0	26.0	0.0
24.0	26.0	0.0
25.0	26.0	0.0
26.0	26.0	0.0
27.0	26.0	0.0
28.0	26.0	0.0
1.0	27.0	0.0
2.0	27.0	0.0
3.0	27.0	0.0
4.0	27.0	0.0
5.0	27.0	0.0
6.0	27.0	0.0
7.0	27.0	0.0
8.0	27.0	0.0
9.0	27.0	0.0
10.0	27.0	0.0
11.0	27.0	0.0
12.0	27.0	0.0
13.0	27.0	0.0
14.0	27.0	0.0
15.0	27.0	0.0
16.0	27.0	0.0
17.0	27.0	0.0
18.0	27.0	0.0
19.0	27.0	0.0
20.0	27.0	0.0
21.0	27.0	0.0
22.0	27.0	0.0
23.0	27.0	0.0
24.0	27.0	0.0
25.0	27.0	0.0
26.0	27.0	0.0
27.0	27.0	0.0
28.0	27.0	0.0
1.0	28.0	0.0
2.0	28.0	0.0
3.0	28.0	0.0
4.0	28.0	0.0
5.0	28.0	0.0
6.0	28.0	0.0
7.0	28.0	0.0
8.0	28.0	0.0
9.0	28.0	0.0
10.0	28.0	0.0
11.0	28.0	0.0
12.0	28.0	0.0
13.0	28.0	0.0
14.0	28.0	0.0
15.0	28.0	0.0
16.0	28.0	0.0
17.0	28.0	0.0
18.0	28.0	0.0
19.0	28.0	0.0
20.0	28.0	0.0
21.0	28.0	0.0
22.0	28.0	0.0
23.0	28.0	0.0
24.0	28.0	0.0
25.0	28.0	0.0
26.0	28.0	0.0
27.0	28.0	0.0
28.0	28.0	0.0
